target_month,month_end_date,trading_days_in_month,realized_volatility,forecast_previous_month_rv,forecast_six_month_rv,forecast_gjr_garch,forecast_egarch,estimation_sample_size_days
2012-06,2012-06-29,21,0.43954788881002976,0.6421749673531097,0.5414181821617448,0.3341358993441412,0.942910736619784,4257
2012-07,2012-07-31,21,0.39478755313630565,0.43954788881002976,0.5325363552829762,0.4902983953333465,1.6147948150278948,4278
2012-08,2012-08-31,22,0.35343030523736424,0.39478755313630565,0.4812331680842021,0.3359814803527709,1.0660761357406185,4299
2012-09,2012-09-28,21,0.5350598081482572,0.35343030523736424,0.47912665177702235,0.3323584174448477,0.9364794734502838,4321
2012-10,2012-10-26,19,0.5409981131551741,0.5350598081482572,0.49962780358351044,0.3334412656555417,1.001493779306478,4342
2012-11,2012-11-30,20,0.5652364602757348,0.5409981131551741,0.4814254470925495,0.3227539700437667,0.8680464684873638,4361
2012-12,2012-12-31,20,0.5988642583461193,0.5652364602757348,0.4627548358910173,0.32430992257544294,0.8976090225558518,4381
2013-01,2013-01-31,19,0.7980779636719576,0.5988642583461193,0.4883016883176821,0.4130365680136894,1.3219625908465107,4401
2013-02,2013-02-28,16,0.9183285712036894,0.7980779636719576,0.5524393065532489,0.3241001613294873,0.8616630894480463,4420
2013-03,2013-03-28,20,0.726558275918091,0.9183285712036894,0.6201081319869348,0.3388055718039387,1.0756623217978507,4436
2013-04,2013-04-30,19,0.6711050985579403,0.726558275918091,0.6518096882804931,0.32931692153574643,0.9431565845643948,4456
2013-05,2013-05-31,22,0.5394622940505318,0.6711050985579403,0.6658186754283383,0.32852423936279657,0.9460230700491428,4475
2013-06,2013-06-28,20,0.6437731572307177,0.5394622940505318,0.6654545951600959,0.36870740430261656,1.0522254078416626,4497
2013-07,2013-07-31,21,0.5101816169692709,0.6437731572307177,0.6724699309572106,0.33285702790770116,1.038411433749726,4517
2013-08,2013-08-30,23,0.6663864444962677,0.5101816169692709,0.632839377265129,0.32104353208320113,0.7441661771282421,4538
2013-09,2013-09-30,20,0.7112361089673925,0.6663864444962677,0.6144616688063533,0.32479285419267173,0.8901345470047916,4561
2013-10,2013-10-31,22,0.6759971334412526,0.7112361089673925,0.6117272958983608,0.33084967096005946,0.8938786801126135,4581
2013-11,2013-11-27,21,0.7396089219534929,0.6759971334412526,0.6143408308026351,0.3265021533454323,0.8870209057840066,4603
2013-12,2013-12-31,20,0.7521979191857597,0.7396089219534929,0.6404765110811902,0.32360275291823093,0.8429519119626646,4624
2014-01,2014-01-31,17,0.6453106907574415,0.7521979191857597,0.6516576404635057,0.3272467067300072,0.8607565893224327,4644
2014-02,2014-02-28,18,0.6395397857713142,0.6453106907574415,0.6781402951899854,0.34390154775224085,1.082477493562055,4661
2014-03,2014-03-31,23,0.5675889759406296,0.6395397857713142,0.6619615340942288,0.326496360166064,0.9004667474779005,4679
2014-04,2014-04-30,18,0.6878622646631566,0.5675889759406296,0.6459720555627793,0.344911453024406,1.0311140377171828,4702
2014-05,2014-05-30,20,0.5834936219744578,0.6878622646631566,0.6362953216795691,0.32641461820317047,0.9248495105221172,4720
2014-06,2014-06-30,20,0.44897386641688897,0.5834936219744578,0.6075189943254731,0.32456183602111244,0.8900348941952763,4740
2014-07,2014-07-31,23,0.4495107469289484,0.44897386641688897,0.5604946791644847,0.31961530280487316,0.782305671055183,4760
2014-08,2014-08-29,21,0.43247197601948867,0.4495107469289484,0.5435786667966491,0.3995169167801482,1.0780899191954396,4783
2014-09,2014-09-30,20,0.5196233568854643,0.43247197601948867,0.5187587467904313,0.32106721123656873,0.8202621398077412,4804
2014-10,2014-10-31,25,0.5520645596653073,0.5196233568854643,0.503752247681237,0.32222510054256476,0.9208152378360411,4824
2014-11,2014-11-26,19,0.5627220051791115,0.5520645596653073,0.4749065090017194,0.368687586980204,1.1867846433676876,4849
2014-12,2014-12-31,19,0.5978501228976539,0.5627220051791115,0.48200732849913785,0.3202979629239892,0.8410861160869045,4868
2015-01,2015-01-30,18,0.5450518390667193,0.5978501228976539,0.5009914060330497,0.3416050501780786,0.934969058711895,4887
2015-02,2015-02-27,19,0.44910576737075647,0.5450518390667193,0.5179550192876762,0.36497289960303886,1.1543039059993287,4905
2015-03,2015-03-31,18,0.4707280044778903,0.44910576737075647,0.5164660236308805,0.3198003322255079,0.7864127341064111,4924
2015-04,2015-04-30,22,0.45811144768680373,0.4707280044778903,0.5067976037777702,0.3474651885787421,1.079081433060885,4942
2015-05,2015-05-29,19,0.3471036180593949,0.45811144768680373,0.4844933437202637,0.3400656633413228,0.9318416837162389,4964
2015-06,2015-06-30,21,0.3770769313713626,0.3471036180593949,0.4520804395617559,0.3265428892648906,0.902865779591231,4983
2015-07,2015-07-31,21,0.22258623107826392,0.3770769313713626,0.42169670986367125,0.34281926452513484,1.002179305581231,5004
2015-08,2015-08-31,21,0.3525636505452463,0.22258623107826392,0.38010807442160943,0.3174690772409041,0.8816092042540201,5025
2015-09,2015-09-30,23,0.35239740538486297,0.3525636505452463,0.36628790841829106,0.3513710414911417,1.2125208152404483,5046
2015-10,2015-10-30,23,0.4336841298464569,0.35239740538486297,0.3539993142629607,0.43340539570223036,1.398391746940061,5069
2015-11,2015-11-30,18,0.3874314950217545,0.4336841298464569,0.3469594682858425,0.3236981178385105,0.9260359844660577,5092
2015-12,2015-12-31,20,0.28212751194435964,0.3874314950217545,0.3464984752414958,0.31987645551271127,0.8121995641522152,5110
2016-01,2016-01-29,19,0.7190537248927842,0.28212751194435964,0.3414585759614739,0.34165904611219583,1.0499776954426863,5130
2016-02,2016-02-29,17,0.3722479871539692,0.7190537248927842,0.42759578546206095,0.49062265571746555,1.6109970600529286,5149
2016-03,2016-03-31,19,0.3398806136083563,0.3722479871539692,0.4365993494963124,0.3352187922757345,1.0045185602209246,5166
2016-04,2016-04-29,20,0.3152142004214383,0.3398806136083563,0.4248420456308685,0.3201753217611665,0.8902690504313341,5185
2016-05,2016-05-27,18,0.603634786295419,0.3152142004214383,0.4017792186505751,0.32494656653052284,0.8764000633279602,5205
2016-06,2016-06-30,22,0.4523702567955901,0.603634786295419,0.45359605534354797,0.32266836502058455,0.9543719283502733,5223
2016-07,2016-07-29,22,0.46741864650468606,0.4523702567955901,0.4625217290532284,0.40322024975032655,1.453876492032877,5245
2016-08,2016-08-31,23,0.6000359656425525,0.46741864650468606,0.42019624514639276,0.3142471933939382,0.771878676771389,5267
2016-09,2016-09-30,22,0.7448911710286057,0.6000359656425525,0.4655829771696203,0.31390212538489204,0.7920030099644606,5290
2016-10,2016-10-31,20,0.7239719546628691,0.7448911710286057,0.5395930098870507,0.33981393871670534,1.0667183628644943,5312
2016-11,2016-11-30,20,0.627191328908726,0.7239719546628691,0.5959485758228303,0.31091265620970476,0.7419489415762628,5332
2016-12,2016-12-30,21,0.7045016125611093,0.627191328908726,0.5966287856952333,0.31104025940822044,0.7909074490611969,5352
2017-01,2017-01-31,19,0.698492134916862,0.7045016125611093,0.6280673790769256,0.3148231507614657,0.8071275071818378,5373
2017-02,2017-02-28,16,0.5437735168732764,0.698492134916862,0.6677479142711917,0.31160960642912533,0.7988303275344957,5392
2017-03,2017-03-31,24,0.427084397523571,0.5437735168732764,0.6466980023451198,0.31084462260375106,0.7657533425986304,5408
2017-04,2017-04-28,14,0.6944382820363276,0.427084397523571,0.5992272843388661,0.3105291973411337,0.8013599167470035,5432
2017-05,2017-05-31,19,0.5177422812715222,0.6944382820363276,0.5743070046950609,0.3095625955218921,0.8011272745744474,5446
2017-06,2017-06-30,24,0.4298890655810268,0.5177422812715222,0.5566679909886133,0.30847503472195736,0.7665404410644707,5465
2017-07,2017-07-31,22,0.45360816967964557,0.4298890655810268,0.5130199359627511,0.3152942540549564,0.8922232826350455,5489
2017-08,2017-08-31,22,0.4805391181462987,0.45360816967964557,0.4769885291492531,0.30742316342332493,0.6934181038083653,5511
2017-09,2017-09-29,21,0.4261498163570106,0.4805391181462987,0.4800035119530785,0.3213542300153239,0.9015769521700208,5533
2017-10,2017-10-31,22,0.4758773181685331,0.4261498163570106,0.4754683264084854,0.311121333284281,0.806973657949221,5554
2017-11,2017-11-30,20,0.5870016223573941,0.4758773181685331,0.4494615158347317,0.30714139216962827,0.803105689226162,5576
2017-12,2017-12-29,19,0.70197678085991,0.5870016223573941,0.4614561742116967,0.3333863826405171,0.990954971756604,5596
2018-01,2018-01-31,17,0.4146612589327125,0.70197678085991,0.5136504589388452,0.3105615907598229,0.7774183766608299,5615
2018-02,2018-02-28,19,0.4864004415259346,0.4146612589327125,0.50131811944832,0.31230575800978444,0.874730320070683,5632
2018-03,2018-03-29,19,0.36206997050008977,0.4864004415259346,0.49706483305740784,0.3439121596931987,1.105182982589052,5651
2018-04,2018-04-30,17,0.3459702312959479,0.36206997050008977,0.4868769850264823,0.37795152060150383,1.2753884621553688,5670
2018-05,2018-05-31,20,0.37673828743499305,0.3459702312959479,0.4696913245124463,0.3219216233808669,0.9293701010255048,5687
2018-06,2018-06-29,22,0.35964059903267426,0.37673828743499305,0.43946866440861726,0.32888243877566814,1.0000894471618178,5707
2018-07,2018-07-31,21,0.3765547586963526,0.35964059903267426,0.3738156196839147,0.30753475574199224,0.8570389709618144,5729
2018-08,2018-08-31,23,0.3871764025539825,0.3765547586963526,0.36947680545112277,0.3132108436975401,0.9043724196623484,5750
2018-09,2018-09-28,21,0.5107058223457751,0.3871764025539825,0.3598788603041877,0.30120747547610993,0.7849384804207402,5773
2018-10,2018-10-31,21,0.4444483088124156,0.5107058223457751,0.3885665243005097,0.2987138301326491,0.7314770314469169,5794
2018-11,2018-11-30,20,0.394425987844071,0.4444483088124156,0.40308801998141164,0.3638922948528428,1.2781382423872243,5815
2018-12,2018-12-31,21,0.42297005657382264,0.394425987844071,0.4097641203114382,0.3373540358578845,1.1501106629604188,5835
2019-01,2019-01-31,19,0.7537209350215297,0.42297005657382264,0.41992042242130156,0.3318060654863455,1.078332522732882,5856
2019-02,2019-02-28,16,0.9311156455467884,0.7537209350215297,0.48600321744523683,0.35027316241439677,1.183304696086587,5875
2019-03,2019-03-29,21,0.9766798782713537,0.9311156455467884,0.5606372569986051,0.3019257055406908,0.7481929755595904,5891
2019-04,2019-04-30,18,0.67308116627376,0.9766798782713537,0.6520264519364616,0.31969299535621887,0.9692543015130703,5912
2019-05,2019-05-31,22,0.616174074992911,0.67308116627376,0.6776167023942675,0.301677004418935,0.7668787895852419,5930
2019-06,2019-06-28,20,0.4750130441647272,0.616174074992911,0.7055355575646594,0.3399737838494379,0.9613933059989026,5952
2019-07,2019-07-31,21,0.6570527425266115,0.4750130441647272,0.7102846917768771,0.315009783444384,0.9109985292524321,5972
2019-08,2019-08-30,23,0.7034780919698462,0.6570527425266115,0.6982594482822051,0.32756658334315836,0.9081874555609221,5993
2019-09,2019-09-30,20,0.749137754195271,0.7034780919698462,0.6851049615851823,0.318621587412135,0.9919760461178945,6016
2019-10,2019-10-31,22,0.7350195288434717,0.749137754195271,0.6341504091112878,0.31277365415816927,0.8854783009038009,6036
2019-11,2019-11-27,21,0.6936358566125319,0.7350195288434717,0.6464205444684082,0.30384896548332757,0.7944736286135662,6058
2019-12,2019-12-31,20,0.6596616486363854,0.6936358566125319,0.6658965591479632,0.30939953607160786,0.8772035576908885,6079
2020-01,2020-01-31,19,0.9365834811980929,0.6596616486363854,0.6538702203276583,0.30475348014113995,0.7846925313674289,6099
2020-02,2020-02-28,19,1.3553158320602126,0.9365834811980929,0.7340004273780566,0.36759451839240753,1.0619570815368697,6118
2020-03,2020-03-31,21,1.7712166321819995,1.3553158320602126,0.847123104932344,0.4183416738327497,1.3154005436364817,6137
2020-04,2020-04-30,22,1.4903547255415415,1.7712166321819995,1.0670528783994861,0.46963220715608733,1.6242947035090942,6158
2020-05,2020-05-29,18,1.203406554117567,1.4903547255415415,1.1923772285205732,0.3816574549595447,1.3294360517753017,6180
2020-06,2020-06-30,21,0.9647853771107205,1.203406554117567,1.241698853664586,0.3164730178271238,0.994155541149303,6198
2020-07,2020-07-31,22,1.1159349905859834,0.9647853771107205,1.2745903173306916,0.40752684209469114,1.4225689294466488,6219
2020-08,2020-08-31,21,0.8742076377394851,1.1159349905859834,1.3042196024136994,0.3281322027278781,1.0416627169397055,6241
2020-09,2020-09-30,22,0.9449448438366885,0.8742076377394851,1.2481823551813727,0.30661414783394725,0.8854885409901034,6262
2020-10,2020-10-30,22,0.6633113109139627,0.9449448438366885,1.0962820398833855,0.3356141000751415,1.1336971474543112,6284
2020-11,2020-11-30,18,0.9722986413109592,0.6633113109139627,0.9506825746149304,0.3628865289179016,1.2144584938784366,6306
2020-12,2020-12-31,19,1.412236443767111,0.9722986413109592,0.9145479420177988,0.31301960204580365,0.9406894332089556,6324
2021-01,2021-01-29,19,0.8127938909080474,1.412236443767111,0.9876943444099301,0.31687416988499467,0.877478309730644,6343
2021-02,2021-02-26,15,0.27839609717085095,0.8127938909080474,0.9280546604005867,0.3919488258699598,1.2328798686284304,6362
2021-03,2021-03-31,21,0.6705232000547252,0.27839609717085095,0.8652015241832857,0.3419461773879172,1.0630535309803981,6377
2021-04,2021-04-30,22,0.7420500071480322,0.6705232000547252,0.8204463836592849,0.3087034210493374,0.8968062190404157,6398
2021-05,2021-05-28,19,0.8088956754864991,0.7420500071480322,0.83117308906935,0.31650840642201034,0.897571289808765,6420
2021-06,2021-06-30,18,0.5326343067600806,0.8088956754864991,0.8096108557909862,0.30159223148121733,0.7607341008803256,6439
2021-07,2021-07-30,22,0.6703229814095094,0.5326343067600806,0.6380523151643215,0.30146525112912964,0.7579588803594639,6457
2021-08,2021-08-31,23,0.6804211151163884,0.6703229814095094,0.6228551077182659,0.3086160266506633,0.8397172592442587,6479
2021-09,2021-09-30,23,0.6371182624913625,0.6804211151163884,0.6760246740174302,0.30467070724501416,0.8508719887649667,6502
2021-10,2021-10-29,21,0.5931916395004269,0.6371182624913625,0.6673235090992,0.33688116835782933,0.9971211286256441,6525
2021-11,2021-11-30,18,0.8899765261083764,0.5931916395004269,0.6488053770934641,0.3127978641190923,0.9106034699899379,6546
2021-12,2021-12-31,22,0.8184456241205111,0.8899765261083764,0.6585005862041714,0.3861195995392275,1.1777871024918454,6564
2022-01,2022-01-31,20,0.8093699565790001,0.8184456241205111,0.6769210198057678,0.30342445231386483,0.7820744710004633,6586
2022-02,2022-02-28,17,0.5770568664717323,0.8093699565790001,0.6970419259633366,0.45962895118978403,1.5804640310453941,6606
2022-03,2022-03-31,22,0.7172604433124059,0.5770568664717323,0.7009862337047345,0.35745309925055585,1.216906820817811,6623
2022-04,2022-04-29,18,0.8727523127560024,0.7172604433124059,0.7123114049186857,0.35851339335787613,1.1091704513788705,6645
2022-05,2022-05-27,17,0.8211251691581445,0.8727523127560024,0.7441407480853915,0.5606012407070003,1.6675314911658878,6663
2022-06,2022-06-30,20,0.7165659190579268,0.8211251691581445,0.730878237745787,0.5101999377018054,1.707449422382114,6680
2022-07,2022-07-29,23,0.9419316236912162,0.7165659190579268,0.708311246819465,0.3272342009411181,1.0058516372068897,6700
2022-08,2022-08-31,22,0.7286093970816455,0.9419316236912162,0.7484415608233279,0.4007783434537496,1.4316467923245646,6723
2022-09,2022-09-30,22,0.6938559298077362,0.7286093970816455,0.7781719298463928,0.3286964844964452,1.0367116001352636,6745
2022-10,2022-10-31,21,1.2201605626351448,0.6938559298077362,0.7741525146336377,0.3826983739665406,1.2558879395399858,6767
2022-11,2022-11-30,20,1.1587598060850808,1.2201605626351448,0.8579733334847695,0.3730135977611866,1.2797596182782687,6788
2022-12,2022-12-30,20,1.051465181589413,1.1587598060850808,0.9035920571342467,0.5624689587323508,1.8293001996929323,6808
2023-01,2023-01-31,19,0.8560596847900521,1.051465181589413,0.9228623875184458,0.33904121595809217,1.1052920878376449,6828
2023-02,2023-02-28,16,0.48172300413206365,0.8560596847900521,0.9430088514839624,0.38642365500262943,1.253659530551299,6847
2023-03,2023-03-31,24,0.666703921085976,0.48172300413206365,0.9117628608187408,0.3094655837201885,0.8568242748677739,6863
2023-04,2023-04-28,16,0.6698651433623009,0.666703921085976,0.9111282198108895,0.3832871517061425,1.2698410093050856,6887
2023-05,2023-05-31,19,0.736475054528785,0.6698651433623009,0.8047929769040201,0.3660283299797243,1.252589958356277,6903
2023-06,2023-06-30,22,0.4721752522476625,0.736475054528785,0.7368570030420826,0.331647258547192,1.0695255592469297,6922
2023-07,2023-07-31,20,0.4054781848291726,0.4721752522476625,0.6239629994324793,0.3604775515041963,1.139124021928195,6944
2023-08,2023-08-31,22,0.5427670826621467,0.4054781848291726,0.5542253375152201,0.3154776031493008,0.9089850022847985,6964
2023-09,2023-09-29,21,0.6846185331113407,0.5427670826621467,0.5717323532028811,0.3122246686807339,0.9443806838729598,6986
2023-10,2023-10-31,22,0.5629276665777397,0.6846185331113407,0.5664678043227217,0.3101273621507035,0.8680961721410678,7007
2023-11,2023-11-30,20,0.4907604198393681,0.5629276665777397,0.5649101531488699,0.33519002776511414,1.0976195537645017,7029
2023-12,2023-12-29,19,0.6849039707524682,0.4907604198393681,0.515896054396228,0.3098960794635972,0.8046720116597803,7049
2024-01,2024-01-31,18,0.45422399075810377,0.6849039707524682,0.5555204275063648,0.3059928780579835,0.7892504788309813,7068
2024-02,2024-02-29,18,0.9661041134022325,0.45422399075810377,0.5606603786817163,0.3582524245298487,1.0131561171268173,7086
2024-03,2024-03-28,20,0.8522920798619977,0.9661041134022325,0.62653463870243,0.3150578212316426,0.8917370054678878,7104
2024-04,2024-04-30,18,0.8896568604746881,0.8522920798619977,0.6540145545738477,0.3117049174770355,0.8747450165651212,7124
2024-05,2024-05-31,23,0.7697339037589047,0.8896568604746881,0.6955099235723563,0.3578626138748113,1.0793525287333097,7142
2024-06,2024-06-28,18,0.6964179744041721,0.7697339037589047,0.7399799430301381,0.33057421279480453,1.0076839958191015,7165
2024-07,2024-07-31,20,0.6143079313792583,0.6964179744041721,0.7395135157601084,0.30636498738992246,0.7894784871727694,7183
2024-08,2024-08-30,23,0.7905316903571289,0.6143079313792583,0.7574905549449887,0.39047293495740654,1.2453178998367191,7203
2024-09,2024-09-30,21,0.8418755534999124,0.7905316903571289,0.7455349000124414,0.3421125186948919,1.0114837533111656,7226
2024-10,2024-10-31,22,0.8133761690894643,0.8418755534999124,0.7475663655270053,0.3107121327969394,0.8436190636185316,7247
2024-11,2024-11-27,20,0.7928195096569651,0.8133761690894643,0.7422592760197184,0.3700828787483704,1.0185053327086235,7269
2024-12,2024-12-31,21,0.996425917708143,0.7928195096569651,0.7441975624600613,0.30850727584578186,0.8674475964339782,7289
2025-01,2025-01-31,17,0.788178685522378,0.996425917708143,0.792482105351952,0.31575926430803575,0.9626128909247537,7310
2025-02,2025-02-28,18,0.6119368229741884,0.788178685522378,0.8181712158115303,0.31245322601711634,0.9176397312981436,7327
2025-03,2025-03-31,23,0.9281699704897932,0.6119368229741884,0.7813783511385844,0.40170387474727093,1.2820530388451064,7345
2025-04,2025-04-30,18,1.3087724262347982,0.9281699704897932,0.8051866679549162,0.33875749342558203,1.0631895171782653,7368
2025-05,2025-05-30,20,0.7746152636821224,1.3087724262347982,0.8780409353845626,0.3112392230555176,0.9320642030643179,7386
2025-06,2025-06-30,18,0.6811842172241719,0.7746152636821224,0.8753842002985386,0.3078068451819428,0.7980031199879459,7406
2025-07,2025-07-31,23,0.7857579955966303,0.6811842172241719,0.820733177738946,0.320886246963426,0.9976243473642863,7424
2025-08,2025-08-29,21,0.9207626401336529,0.7857579955966303,0.836832078249381,0.30681146193165537,0.7502260159921922,7447
2025-09,2025-09-30,18,0.369301144718374,0.9207626401336529,0.886147415497021,0.3130705871530316,0.8750481606764662,7468
2025-10,2025-10-31,25,0.789740696536461,0.369301144718374,0.8100806034666659,0.3109478800766227,0.8829181558469383,7486
2025-11,2025-11-26,19,0.7966329119220192,0.789740696536461,0.7350249965058073,0.3104975475862254,0.8782110745300507,7511
2025-12,2025-12-31,19,0.6906100298656928,0.7966329119220192,0.7353664780592716,0.33604135640190624,1.15564044628095,7530
